desc	group_id	rate	award_name	award_type	item_g	item_d	item_p	num	neet_body	need_route	bind	expire_hours	msg_type	runtime_stat_id	script	func
	208	20000	§ång TÕ Chi NguyÖn	3	2	1	30913	1								
	208	40000	Thiªn th¹ch	3	2	2	8	1								
	208	40000	M¶nh Thiªn th¹ch	3	2	2	7	1								
	208	30000	VÐ TiÕu Y B¹c	3	2	1	30492	1								
	208	10000	VÐ TiÕu Y Vµng	3	2	1	30491	1								
TZWJ_free	209	850000	§iÓm tÝch lòy khiªu chiÕn	3	2	1	30961	1			4					
	209	100000	§iÓm tÝch lòy khiªu chiÕn	3	2	1	30961	2			4					
	209	50000	§iÓm tÝch lòy khiªu chiÕn	3	2	1	30961	5			4					
TZWJ_charge	210	320000	§iÓm tÝch lòy khiªu chiÕn	3	2	1	30961	2			4					
	210	270000	§iÓm tÝch lòy khiªu chiÕn	3	2	1	30961	3			4					
	210	220000	§iÓm tÝch lòy khiªu chiÕn	3	2	1	30961	4			4					
	210	190000	§iÓm tÝch lòy khiªu chiÕn	3	2	1	30961	5			4					
everydayaward	211	150000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1			4					
	211	150000	V¹n VËt Quy Nguyªn §¬n	3	1	0	11	1			4					
	211	150000	Sinh Sinh Hãa T¸n	3	1	0	16	1			4					
	211	110000	Kim L¨ng Töu	3	2	95	822	1			4					
	211	80000	LuyÖn L« ThiÕt Kho¸ng	3	2	1	30537	1			4					
	211	80000	TÈy T©m Th¹ch Kho¸ng	3	2	1	30536	1			4					
	211	50000	Tiªu KiÕp t¸n	3	2	0	141	1			4					
	211	50000	Ng­ng Tinh Lé	3	2	1	30804	1			4					
	211	50000	ThiÕt Tinh cÊp 1	3	2	1	30533	1			4					
	211	50000	ThiÕt Tinh cÊp 2	3	2	1	30534	1			4					
	211	50000	§æi Tiªu LÖnh	3	2	95	918	1			4					
	211	20000	M¶nh Thiªn th¹ch	3	2	2	7	1			4					
	211	2500	HuyÕtTrÝchTh¹ch Lv1	3	2	22	101	1			4					
	211	2500	NguyÖtB¹chTh¹ch Lv1	3	2	22	201	1			4					
	211	2500	Hæ Ph¸ch Th¹ch CÊp 1	3	2	22	301	1			4					
	211	2500	H¾c DiÖu Th¹ch CÊp 1	3	2	22	401	1			4					
QiandaoGift1	212	300000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1			4					
	212	150000	CÊp 3 TÈy T©m Th¹ch	3	2	1	30523	1			4					
	212	150000	CÊp 3 LuyÖn L« ThiÕt	3	2	1	30529	1			4					
	212	100000	M¶nh Thiªn th¹ch	3	2	2	7	5			4					
	212	100000	Thiªn th¹ch	3	2	2	8	5			4					
	212	50000	HuyÕtTrÝchTh¹ch Lv2	3	2	22	102	1			4					
	212	50000	NguyÖtB¹chTh¹ch Lv2	3	2	22	202	1			4					
	212	50000	Hæ Ph¸ch Th¹ch CÊp 2	3	2	22	302	1			4					
	212	50000	H¾c DiÖu Th¹ch CÊp 2	3	2	22	402	1			4					
QiandaoGift2	213	300000	Qu©n C«ng §¹i	3	2	1	9998	1			4					
	213	140000	CÊp 3 TÈy T©m Th¹ch	3	2	1	30523	1			4					
	213	140000	CÊp 3 LuyÖn L« ThiÕt	3	2	1	30529	1			4					
	213	10000	TÈy T©m Th¹ch cÊp 4	3	2	1	30524	1			4					
	213	10000	LuyÖn L« ThiÕt cÊp 4	3	2	1	30530	1			4					
	213	100000	Thiªn th¹ch	3	2	2	8	1			4					
	213	100000	ThiÕt Tinh cÊp 3	3	2	1	30535	1			4					
	213	50000	HuyÕtTrÝchTh¹ch Lv3	3	2	22	103	1			4					
	213	50000	NguyÖtB¹chTh¹ch Lv3	3	2	22	203	1			4					
	213	50000	Hæ Ph¸ch Th¹ch CÊp 3	3	2	22	303	1			4					
	213	50000	H¾c DiÖu Th¹ch CÊp 3	3	2	22	403	1			4					
QiandaoGift3	214	290000	Qu©n C«ng §¹i	3	2	1	9998	1			4					
	214	10000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1			4					
	214	150000	TÈy T©m Th¹ch cÊp 4	3	2	1	30524	1			4					
	214	150000	LuyÖn L« ThiÕt cÊp 4	3	2	1	30530	1			4					
	214	150000	ThiÕt tinh cÊp 4	3	2	1	30612	1			4					
	214	50000	Thiªn Th¹ch Tinh Th¹ch	3	2	1	1009	1			4					
	214	40000	HuyÕtTrÝchTh¹ch Lv3	3	2	22	103	1			4					
	214	40000	NguyÖtB¹chTh¹ch Lv3	3	2	22	203	1			4					
	214	40000	Hæ Ph¸ch Th¹ch CÊp 3	3	2	22	303	1			4					
	214	40000	H¾c DiÖu Th¹ch CÊp 3	3	2	22	403	1			4					
	214	10000	HuyÕtTrÝchTh¹ch Lv4	3	2	22	104	1			4					
	214	10000	NguyÖtB¹chTh¹ch Lv4	3	2	22	204	1			4					
	214	10000	Hæ Ph¸ch Th¹ch CÊp 4	3	2	22	304	1			4					
	214	10000	H¾c DiÖu Th¹ch CÊp 4	3	2	22	404	1			4					
QiandaoGift4	215	250000	Qu©n C«ng §¹i	3	2	1	9998	1			4					
	215	100000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1			4					
	215	125000	TÈy T©m Th¹ch cÊp 4	3	2	1	30524	1			4					
	215	125000	LuyÖn L« ThiÕt cÊp 4	3	2	1	30530	1			4					
	215	20000	Táa Linh Th¹ch 1	3	2	1	30904	1			4					
	215	20000	Táa Linh Th¹ch 2	3	2	1	30905	1			4					
	215	20000	Táa Linh Th¹ch 3	3	2	1	30906	1			4					
	215	20000	Táa Linh Th¹ch 4	3	2	1	30907	1			4					
	215	20000	Táa Linh Th¹ch 5	3	2	1	30908	1			4					
	215	20000	Táa Linh Th¹ch 6	3	2	1	30909	1			4					
	215	200000	ThiÕt tinh cÊp 4	3	2	1	30612	1			4					
	215	39400	Thiªn Th¹ch Tinh Th¹ch	3	2	1	1009	1			4					
	215	500	Thiªn Th¹ch linh th¹ch	3	2	1	1068	1			4	720				
	215	100	§Þnh Hån Thiªn Th¹ch ThÇn Th¹ch	3	2	1	1067	1			4	720				
	215	10000	HuyÕtTrÝchTh¹ch Lv4	3	2	22	104	1			4					
	215	10000	NguyÖtB¹chTh¹ch Lv4	3	2	22	204	1			4					
	215	10000	Hæ Ph¸ch Th¹ch CÊp 4	3	2	22	304	1			4					
	215	10000	H¾c DiÖu Th¹ch CÊp 4	3	2	22	404	1			4					
SLYWZ_SLJSBX	216	500000	TiÓu To¸i Ng©n	3	2	1	31012	1								
	216	30000	Ng©n §Ünh	3	2	1	31013	1								
	216	190000	Kinh nghiÖm	4				1000000								
	216	10000	CÊp 3 TÈy T©m Th¹ch	3	2	1	30523	1								
	216	10000	CÊp 3 LuyÖn L« ThiÕt	3	2	1	30529	1								
	216	40000	M¶nh Tu Ch©n YÕu QuyÕt	3	2	1	30315	1								
	216	54000	VÐ TiÕu Y §ång	3	2	1	30493	1								
	216	80000	VÐ TiÕu Y B¹c	3	2	1	30492	1								
	216	10000	VÐ TiÕu Y Vµng	3	2	1	30491	1								
	216	60000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1				168				
	216	5000	Qu©n C«ng §¹i	3	2	1	9998	1				168				
	216	1000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				168	1			
	216	5000	TÈy T©m Th¹ch cÊp 4	3	2	1	30524	1					1			
	216	5000	LuyÖn L« ThiÕt cÊp 4	3	2	1	30530	1					1			
act_12_normal	217	40000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1			4					
	217	80000	Da Ma Lang	3	2	1	30672	10			4					
	217	80000	Da §Þa Long	3	2	1	30673	10			4					
	217	80000	Viªm Linh Ti	3	2	1	30671	10			4					
	217	80000	HuyÒn Viªm ThiÕt	3	2	1	30670	10			4					
	217	80000	Tiªn ¢m Th¹ch	3	2	1	30674	10								
	217	40000	§¸ quý cÊp 1	3	2	22	101	1								
	217	40000	§¸ quý cÊp 1	3	2	22	201	1								
	217	40000	§¸ quý cÊp 1	3	2	22	301	1								
	217	40000	§¸ quý cÊp 1	3	2	22	401	1								
	217	80000	L«i Viªm Th¹ch	3	2	1	30683	10								
	217	50000	Ma §ao Th¹ch cÊp 1	3	2	1	30428	1			4					
	217	80000	M¶nh Thiªn th¹ch	3	2	2	7	1			4					
	217	30000	M¶nh Tu Ch©n YÕu QuyÕt	3	2	1	30315	1			4					
	217	60000	§ång TÕ Chi NguyÖn	3	2	1	30913	1			4					
	217	40000	Thiªn th¹ch	3	2	2	8	1			4					
	217	10000	BÝ Ng©n To¶n	3	2	1	30538	1			4					
	217	10000	BÝ Ng©n Chïy	3	2	1	30539	1			4					
	217	40000	Tinh Hoa UÈn Linh CÊp 4	3	2	1	30666	2			4					
act_12_ib	218	40000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1				¡¡				
	218	40000	C©y B¸t Nh·	3	2	0	398	1				720				
	218	50000	B¹ch C©u Hoµn	3	2	1	270	1				720				
	218	30000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				720				
	218	15000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				720				
	218	50000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1				720				
	218	30000	Qu©n C«ng §¹i	3	2	1	9998	1				720				
	218	10000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				720				
	218	80000	ThiÕt Tinh cÊp 1	3	2	1	30533	1				¡¡				
	218	40000	ThiÕt Tinh cÊp 2	3	2	1	30534	1				¡¡				
	218	20000	ThiÕt Tinh cÊp 3	3	2	1	30535	1				¡¡				
	218	20000	Tu Ch©n YÕu QuyÕt	3	2	0	554	1				720				
	218	20000	B¨ng Tinh Th¹ch	3	2	1	30554	1				¡¡				
	218	20000	L«i Viªm Th¹ch	3	2	1	30683	2				¡¡				
	218	3000	Thiªn Cang LÖnh	3	2	95	204	1				¡¡				
	218	6000	Thiªn M«n Kim LÖnh	3	2	1	30370	1				¡¡				
	218	96000	M¶nh Thiªn Cang	3	2	1	30390	2				¡¡				
	218	20000	M¶nh Thiªn M«n	3	2	1	30410	2				¡¡				
	218	40000	VÐ TiÕu Y §ång	3	2	1	30493	1				720				
	218	20000	VÐ TiÕu Y B¹c	3	2	1	30492	1				720				
	218	30000	Hµo HiÖp LÖnh	3	2	95	2084	2				¡¡				
	218	70000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1				¡¡				
	218	70000	Sinh Sinh Hãa T¸n	3	1	0	11	1				¡¡				
	218	70000	V¹n VËt Quy Nguyªn §¬n	3	1	0	16	1				¡¡				
	218	40000	Cöu chuyÓn håi hån ®¬n	3	1	0	32	1				¡¡				
	218	50000	Tinh Hoa UÈn Linh CÊp 5	3	2	1	30667	2				¡¡				
	218	20000	Tinh Hoa UÈn Linh CÊp 6	3	2	1	30668	2				¡¡				
hd_1y_putong	219	60000	Huy Ch­¬ng §ång ChÕ	3	0	153	1	1			4					
	219	60000	Giµy V¶i Th«	3	0	154	1	1			4					
	219	60000	¸o Choµng T¹o Bè	3	0	152	1	1			4					
	219	40000	Hu©n ch­¬ng anh hïng	3	2	1	30499	1			4					
	219	60000	ThiÕt Tinh cÊp 1	3	2	1	30533	1			4					
	219	30000	Tiªu KiÕp t¸n	3	2	0	141	1			4					
	219	60000	Ng­ng Tinh Lé	3	2	1	30804	1			4					
	219	80000	§æi Tiªu LÖnh	3	2	95	918	1			4					
	219	10000	§¸ quý cÊp 1	3	2	22	101	1			4					
	219	10000	§¸ quý cÊp 1	3	2	22	201	1			4					
	219	10000	§¸ quý cÊp 1	3	2	22	301	1			4					
	219	10000	§¸ quý cÊp 1	3	2	22	401	1			4					
	219	270000	®iÓm kinh nghiÖm	4				200000								
	219	110000	®iÓm kinh nghiÖm	4				1000000								
	219	90000	®iÓm kinh nghiÖm	4				2000000								
	219	40000	®iÓm kinh nghiÖm	4				5000000								
hd_1y_jipin	220	10000	Th¶o Ph¹t Lªnh 	3	2	1	30915	1								
	220	5000	¸o Choµng Háa V©n	3	0	152	3	1								
	220	5000	¸o Choµng Ngò Hµnh Kim ChÕ	3	0	152	4	1								
	220	5000	¸o Choµng Ngò Hµnh Méc ChÕ	3	0	152	5	1								
	220	5000	¸o Choµng Ngò Hµnh Thñy ChÕ	3	0	152	6	1								
	220	5000	¸o Choµng Ngò Hµnh Háa ChÕ	3	0	152	7	1								
	220	5000	¸o Choµng Ngò Hµnh Thæ ChÕ	3	0	152	8	1								
	220	5000	¸o Choµng Ngò Hµnh ¢m ChÕ	3	0	152	9	1								
	220	30000	Tinh Hoa UÈn Linh CÊp 5	3	2	1	30667	1								
	220	10000	Tinh Hoa UÈn Linh CÊp 6	3	2	1	30668	1								
	220	50000	ThiÕt Tinh cÊp 2	3	2	1	30534	1								
	220	10000	Linh Ngäc	3	2	1	30682	1								
	220	10000	Linh ThiÕt	3	2	1	30681	1								
	220	40000	B¹ch C©u Hoµn	3	2	1	270	1				168				
	220	20000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				168				
	220	10000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				168				
	220	30000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1				168				
	220	20000	Qu©n C«ng §¹i	3	2	1	9998	1				168				
	220	5000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				168				
	220	30000	Tu Ch©n YÕu QuyÕt	3	2	0	554	1				168				
	220	70000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1								
	220	70000	Sinh Sinh Hãa T¸n	3	1	0	16	1								
	220	70000	V¹n VËt Quy Nguyªn §¬n	3	1	0	11	1								
	220	50000	Cöu chuyÓn håi hån ®¬n	3	1	0	32	1								
	220	180000	®iÓm kinh nghiÖm	4				200000								
	220	120000	®iÓm kinh nghiÖm	4				1000000								
	220	80000	®iÓm kinh nghiÖm	4				2000000								
	220	50000	®iÓm kinh nghiÖm	4				5000000								
jubaoex	221	533800	Kinh nghiÖm	4				888888								
	221	50000	HuyÒn Viªm ThiÕt	3	2	1	30670	1								
	221	50000	Viªm Linh Ti	3	2	1	30671	1								
	221	50000	Da Ma Lang	3	2	1	30672	1								
	221	50000	Da §Þa Long	3	2	1	30673	1								
	221	50000	Tiªn ¢m Th¹ch	3	2	1	30674	1								
	221	10000	§ång TÕ Chi NguyÖn	3	0	0	999	1			4					
	221	10000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1			4					
	221	100	Qu©n C«ng §¹i	3	2	1	9998	1			4					
	221	3000	C­êng Tam Thanh hoµn	3	2	1	1098	1			4					
	221	3000	§¹i B¹ch C©u hoµn	3	2	1	1007	1			4					
	221	3000	C­êng Lôc ThÇn hoµn	3	2	1	1065	1			4					
	221	10000	TiÓu Nh©n s©m qu¶	3	2	0	552	1			4					
	221	50000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1			4					
	221	50000	V¹n VËt Quy Nguyªn §¬n	3	1	0	11	1			4					
	221	50000	Sinh Sinh Hãa T¸n	3	1	0	16	1			4					
	221	3000	Tiªu KiÕp t¸n	3	2	0	141	1			4					
	221	2000	Huy Ch­¬ng ThiÕt ChÕ	3	0	153	2	1			4					
	221	2000	Huy Ch­¬ng §ång ChÕ	3	0	153	1	1			4					
	221	10000	¸o Choµng CÈm §o¹n	3	0	152	2	1			4					
	221	10000	¸o Choµng T¹o Bè	3	0	152	1	1			4					
	221	100	Tinh Hoa UÈn Linh CÊp 6	3	2	1	30668	1			4					
cailu	222	640000	Kinh nghiÖm	4				1,000,000								
	222	20000	VÐ TiÕu Y Vµng	3	2	1	30491	1			4					
	222	50000	VÐ TiÕu Y B¹c	3	2	1	30492	1			4					
	222	100000	VÐ TiÕu Y §ång	3	2	1	30493	1			4					
	222	100000	M¶nh §ång TiÒn	3	2	1	31010	1			4					
	222	50000	§iÓm Phong Hoa	18				1								
	222	20000	§iÓm Phong Hoa	18				2								
	222	10000	§iÓm Phong Hoa	18				5								
	222	5000	§ång TiÒn C¸t T­êng	3	2	1	31007	1			4					
	222	5000	Hép Trang Søc Nh¸nh §µo	3	2	1	31011	1			4					
newyearlishi	223	300000	Kinh nghiÖm	4				50000000								
	223	200000	Kinh nghiÖm	4				80000000								
	223	20000	Kinh nghiÖm	4				100000000								
	223	200000	§iÓm Phong Hoa	18				10								
	223	100000	§iÓm Phong Hoa	18				20								
	223	50000	§iÓm Phong Hoa	18				50								
	223	70000	§ång TiÒn C¸t T­êng	3	2	1	31007	1			4					
	223	50000	§ång TiÒn C¸t T­êng	3	2	1	31007	2			4					
	223	10000	§ång TiÒn C¸t T­êng	3	2	1	31007	3			4					
caishenbox	224	200000	Kinh nghiÖm	4				50000000								
	224	110000	Kinh nghiÖm	4				80000000								
	224	100000	Kinh nghiÖm	4				100000000								
	224	104900	Xu	5				1000000								
	224	10000	Xu	5				5000000								
	224	10000	Xu	5				10000000								
	224	50000	§ång TiÒn C¸t T­êng	3	2	1	31007	1			4					
	224	10000	§ång TiÒn C¸t T­êng	3	2	1	31007	5			4					
	224	100000	Thiªn Kiªu LÖnh	3	2	97	236	5			4					
	224	50000	Thiªn Kiªu LÖnh	3	2	97	236	10			4					
	224	50000	Thiªn Kiªu LÖnh	3	2	97	236	20			4					
	224	50000	HuyÕtTrÝchTh¹ch Lv3	3	2	22	103	1			4					
	224	50000	NguyÖtB¹chTh¹ch Lv3	3	2	22	203	1			4					
	224	50000	Hæ Ph¸ch Th¹ch CÊp 3	3	2	22	303	1			4					
	224	50000	H¾c DiÖu Th¹ch CÊp 3	3	2	22	403	1			4					
	224	5000	Quµ Ngo¹i Trang-Th­êng	3	2	1	31008	1			4		1			
	224	100	Quµ Ngo¹i Trang-Hµo Hoa	3	2	1	31009	1			4		1			
hd_1y_msqdlb	225	250000	M¶nh Thiªn Cang	3	2	1	30390	4				¡¡				
	225	100000	M¶nh Thiªn M«n	3	2	1	30410	1				¡¡				
	225	90000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1				¡¡				
	225	90000	Sinh Sinh Hãa T¸n	3	1	0	16	1				¡¡				
	225	90000	V¹n VËt Quy Nguyªn §¬n	3	1	0	11	1				¡¡				
	225	50000	Cöu chuyÓn håi hån ®¬n	3	1	0	32	1				¡¡				
	225	40000	B¹ch C©u Hoµn	3	2	1	270	1				168				
	225	20000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				168				
	225	10000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				168				
	225	15000	Qu©n C«ng §¹i	3	2	1	9998	1				168				
	225	3000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				168				
	225	30000	Tu Ch©n YÕu QuyÕt	3	2	0	554	1				¡¡				
	225	10000	BÝ Ng©n To¶n	3	2	1	30538	1				¡¡				
	225	10000	BÝ Ng©n Chïy	3	2	1	30539	1				¡¡				
	225	20000	VÐ TiÕu Y Vµng	3	2	1	30491	1				¡¡				
	225	40000	VÐ TiÕu Y B¹c	3	2	1	30492	1				¡¡				
	225	20000	§ång TÕ Chi NguyÖn	3	2	1	30913	1				¡¡				
	225	20000	Tô Linh Hoµn	3	2	1	30458	1				168				
	225	6000	§¹i Tô Linh Hoµn	3	2	1	30459	1				168				
	225	2000	Tô Linh Tiªn §¬n	3	2	1	30460	1				168				
	225	84000	®iÓm kinh nghiÖm	4				2000000								
SLYWZ_YJSLPMJ_a	226		LuyÖn	9				550								
	226		®iÓm kinh nghiÖm	4				10000000								
	226		Kinh M¹ch §ång Nh©n	3	2	1	30730	3			4					
	226		M¶nh MËt TÞch	3	2	1	30669	10			4					
SLYWZ_YJSLPMJ_b	227		LuyÖn	9				400								
	227		®iÓm kinh nghiÖm	4				7000000								
	227		Kinh M¹ch §ång Nh©n	3	2	1	30730	2			4					
	227		M¶nh MËt TÞch	3	2	1	30669	8			4					
SLYWZ_YJSLPMJ_c	228		LuyÖn	9				300								
	228		®iÓm kinh nghiÖm	4				3000000								
	228		Kinh M¹ch §ång Nh©n	3	2	1	30730	1			4					
	228		M¶nh MËt TÞch	3	2	1	30669	7			4					
SLYWZ_YJJSHYJ	229		LuyÖn	9				300								
	229		Ng©n §Ünh	3	2	1	31013	1			4					
SLYWZ_YJGRPMJ_a	230		Thiªn M«n Kim LÖnh	3	2	1	30370	1			0					
	230		Ng©n §Ünh	3	2	1	31013	3			4					
SLYWZ_YJGRPMJ_b	231		Thiªn Cang LÖnh	3	2	95	204	1			0					
	231		Ng©n §Ünh	3	2	1	31013	2			4					
SLYWZ_EJSLPMJ_a	232		LuyÖn	9				3500								
	232		R­¬ng xÕp h¹ng thÕ lùc	3	2	1	31035	3			4					
SLYWZ_EJSLPMJ_b	233		LuyÖn	9				1700								
	233		R­¬ng xÕp h¹ng thÕ lùc	3	2	1	31035	2			4					
SLYWZ_EJSLPMJ_c	234		LuyÖn	9				1000								
	234		R­¬ng xÕp h¹ng thÕ lùc	3	2	1	31035	1			4					
SLYWZ_EJGRPMJ_a	235		Vâ T­¬ng Kim Lu©n	3	0	120	121	1			4	168				
	235		Vâ T­¬ng Kim Lu©n-Ch©n	3	0	121	85	1			4	168				
	235		Vâ T­¬ng Kim Lu©n-Vai	3	0	119	97	1			4	168				
SLYWZ_EJGRPMJ_b	236		Phong Háa Liªn Thµnh	3	0	120	122	1			4	168				
	236		VÕt ch©n Phong Háa Liªn Thµnh	3	0	121	86	1			4	168				
	236		Phong Háa Liªn Thµnh-Vai	3	0	119	98	1			4	168				
SLYWZ_EJGRPMJ_c	237		BÝch H¶i Lam Phong	3	0	120	120	1			4	168				
	237		BÝch H¶i Lam Phong-Ch©n	3	0	121	84	1			4	168				
	237		BÝch H¶i Lam Phong-Vai	3	0	119	96	1			4	168				
SLYWZ_EJGRPMJ_d	238		§ång KiÕm Thu Thñy	3	0	120	158	1	1			168				
	238		§ång KiÕm Thu Thñy	3	0	120	159	1	2			168				
	238		§ång KiÕm Thu Thñy	3	0	120	160	1	3			168				
	238		§ång KiÕm Thu Thñy	3	0	120	161	1	4			168				
SLYWZ_YWHYJ_a	239		exp	4				10000000								
	239		R­¬ng DiÔn Vâ	3	2	1	31025	10								
SLYWZ_YWHYJ_b	240		exp	4				5000000								
	240		R­¬ng DiÔn Vâ	3	2	1	31025	5								
SLYWZ_YWHYJ_c	241		exp	4				3000000								
	241		R­¬ng DiÔn Vâ	3	2	1	31025	3								
SLYWZ_YWHYJ_d	242		exp	4				2000000								
	242		R­¬ng DiÔn Vâ	3	2	1	31025	2								
SLYWZ_YWHYJ_e	243		exp	4				1000000								
	243		R­¬ng DiÔn Vâ	3	2	1	31025	1								
SLYWZ_YWHYBX_FREE	244	200000	exp	4				500000								
	244	30000	C©y b¸t nh· nhá	3	2	0	504	1			4					
	244	25000	C©y B¸t Nh·	3	2	0	398	1			4					
	244	100000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1			4					
	244	100000	Sinh Sinh Hãa T¸n	3	1	0	16	1			4					
	244	100000	V¹n VËt Quy Nguyªn §¬n	3	1	0	11	1			4					
	244	60000	§¹i Nh©n s©m	3	2	0	553	1			4	168				
	244	60000	Båi Nguyªn §¬n	3	2	1	30351	1			4	168				
	244	60000	M¶nh Tu Ch©n YÕu QuyÕt	3	2	1	30315	1			4	168				
	244	60000	VÐ TiÕu Y §ång	3	2	1	30493	1			4					
	244	80000	VÐ TiÕu Y B¹c	3	2	1	30492	1			4					
	244	10000	VÐ TiÕu Y Vµng	3	2	1	30491	1			4					
	244	80000	Tô Linh Hoµn	3	2	1	30458	1			4	168				
	244	10000	§¹i Tô Linh Hoµn	3	2	1	30459	1			4	168				
	244	5000	Tô Linh Tiªn §¬n	3	2	1	30460	1			4	168	1			
	244	20000	Th¶o Ph¹t Lªnh 	3	2	1	30915	1			4		1			
SLYWZ_YWHYBX_IB	245	100000	exp	4				1000000								
	245	50000	C©y b¸t nh· nhá	3	2	0	504	1								
	245	50000	C©y B¸t Nh·	3	2	0	398	1								
	245	150000	H¾c Ngäc §o¹n Tôc Cao (tiÓu)	3	2	1	489	1								
	245	150000	Sinh Sinh Hãa T¸n (tiÓu)	3	2	1	483	1								
	245	150000	V¹n VËt Quy Nguyªn §¬n (tiÓu)	3	2	1	495	1								
	245	20000	CÊp 3 TÈy T©m Th¹ch	3	2	1	30523	1								
	245	20000	CÊp 3 LuyÖn L« ThiÕt	3	2	1	30529	1								
	245	60000	M¶nh Tu Ch©n YÕu QuyÕt	3	2	1	30315	1								
	245	54000	VÐ TiÕu Y §ång	3	2	1	30493	1								
	245	80000	VÐ TiÕu Y B¹c	3	2	1	30492	1								
	245	10000	VÐ TiÕu Y Vµng	3	2	1	30491	1								
	245	60000	Qu©n C«ng Ch­¬ng	3	2	1	9999	1				168				
	245	5000	Qu©n C«ng §¹i	3	2	1	9998	1				168				
	245	1000	Qu©n C«ng Huy Hoµng	3	2	1	9977	1				168	1			
	245	20000	BÝch Tóy	3	2	1	30922	1					1			
	245	10000	TÈy T©m Th¹ch cÊp 4	3	2	1	30524	1					1			
	245	10000	LuyÖn L« ThiÕt cÊp 4	3	2	1	30530	1					1			
SLYWZ_SLPMBX	246	500000	TiÓu To¸i Ng©n	3	2	1	31012	1			4					
	246	100000	H¾c Ngäc §o¹n Tôc Cao	3	1	0	6	1			4					
	246	100000	Sinh Sinh Hãa T¸n	3	1	0	16	1			4					
	246	100000	V¹n VËt Quy Nguyªn §¬n	3	1	0	11	1			4					
	246	50000	§¹i Nh©n s©m	3	2	0	553	1			4	168				
	246	50000	Båi Nguyªn §¬n	3	2	1	30351	1			4	168				
	246	100000	Kinh nghiÖm	4				1000000								
JD_free1	251	20000	Tu Ch©n YÕu QuyÕt	3	2	0	554	1			4	168				
	251	50000	Thiªn Lý TruyÒn ¢m Phï	3	2	1	3508	1			4					
	251	20000	Tø Linh Quy Nguyªn §¬n	3	2	1	30352	1			4	168				
	251	20000	Båi Nguyªn §¬n	3	2	1	30351	1			4	168				
	251	80000	Thiªn M«n Hång D­îc	3	1	0	30003	5			4					
	251	80000	Thiªn M«n Lam D­îc	3	1	0	30004	5			4					
	251	30000	B¹ch C©u Hoµn	3	2	1	270	1			4	168				
	251	40000	TÈy T©m Th¹ch Kho¸ng	3	2	1	30536	1								
	251	40000	LuyÖn L« ThiÕt Kho¸ng	3	2	1	30537	1								
	251	40000	ThiÕt Tinh CÊp 1	3	2	1	30533	1			4					
	251	20000	ThiÕt Tinh CÊp 2	3	2	1	30534	1			4					
	251	10000	ThiÕt Tinh CÊp 3	3	2	1	30535	1			4			44;16		
	251	120000	Huy ch­¬ng anh hïng	3	2	1	30499	1								
	251	60000	Huy ch­¬ng anh hïng	3	2	1	30499	2								
	251	60000	Th¸i NhÊt §ång QuyÓn	3	2	1	31066	1			4		1	44;15		
	251	10000	§ång TÕ Chi NguyÖn	3	2	1	30913	1			4		1	44;17		
	251	60000	Viªm Linh Ti	3	2	1	30671	10								
	251	60000	Da Ma Lang	3	2	1	30672	10								
	251	60000	Da §Þa Long	3	2	1	30673	10								
	251	60000	HuyÒn Viªm ThiÕt	3	2	1	30670	10								
	251	60000	Tiªn ¢m Th¹ch	3	2	1	30674	10								
JD_IB1	252	40000	B¹ch C©u Hoµn	3	2	1	270	1				168				
	252	40000	§¹i B¹ch C©u hoµn	3	2	1	1007	1				168				
	252	40000	B¹ch C©u Tiªn ®¬n	3	2	1	1008	1				168				
	252	50000	§¹i Nh©n s©m	3	2	0	553	1				168				
	252	100000	Huy ch­¬ng anh hïng	3	2	1	30499	1								
	252	40000	Huy ch­¬ng anh hïng	3	2	1	30499	2								
	252	300000	Th¸i NhÊt ThiÕt QuyÓn	3	2	1	31067	1						44;18		
	252	60000	L­u Kim	3	2	1	31096	1					1	44;19		
	252	40000	Cöu chuyÓn håi hån ®¬n	3	1	0	32	1								
	252	40000	ThÕ Th©n phï	3	2	0	556	1								
